color,condition,exec_bucket,upside_bucket,n,good_pct,bad_pct,pop_good_pct,pop_bad_pct,good_edge,bad_edge,ratio
Orange,Moderate,65,90,30,23.3,23.3,26.2,22.4,-2.8,0.9,0.86
Orange,Moderate,70,70,77,28.6,15.6,26.2,22.4,2.4,-6.8,1.57
Orange,Moderate,70,75,84,22.6,25.0,26.2,22.4,-3.5,2.6,0.77
Orange,Moderate,70,80,36,30.6,25.0,26.2,22.4,4.4,2.6,1.05
Orange,Moderate,75,65,36,30.6,16.7,26.2,22.4,4.4,-5.7,1.57
Orange,Moderate,75,70,90,23.3,23.3,26.2,22.4,-2.8,0.9,0.86
Orange,Moderate,80,60,44,31.8,18.2,26.2,22.4,5.7,-4.2,1.5
Orange,Moderate,80,65,65,32.3,30.8,26.2,22.4,6.2,8.4,0.9
Orange,Moderate,80,70,67,17.9,31.3,26.2,22.4,-8.2,8.9,0.49
Orange,Tough,45,85,39,15.4,15.4,22.1,24.1,-6.8,-8.7,1.09
Purple,Calm,30,40,44,20.5,38.6,26.5,22.8,-6.0,15.8,0.46
Purple,Calm,30,45,42,26.2,23.8,26.5,22.8,-0.3,1.0,0.95
Purple,Calm,30,55,89,41.6,20.2,26.5,22.8,15.1,-2.6,1.77
Purple,Calm,30,60,48,20.8,25.0,26.5,22.8,-5.7,2.2,0.72
Purple,Calm,35,40,44,13.6,20.5,26.5,22.8,-12.9,-2.3,0.57
Purple,Calm,35,45,49,38.8,16.3,26.5,22.8,12.3,-6.5,2.04
Purple,Calm,35,55,44,22.7,25.0,26.5,22.8,-3.8,2.2,0.78
Purple,Calm,40,55,36,16.7,25.0,26.5,22.8,-9.8,2.2,0.57
Purple,Calm,40,80,40,27.5,20.0,26.5,22.8,1.0,-2.8,1.18
Purple,Calm,45,60,52,36.5,13.5,26.5,22.8,10.0,-9.3,2.33
Purple,Calm,45,65,41,19.5,26.8,26.5,22.8,-7.0,4.0,0.63
Purple,Calm,45,70,130,26.9,26.9,26.5,22.8,0.4,4.1,0.86
Purple,Calm,45,75,89,23.6,29.2,26.5,22.8,-2.9,6.4,0.69
Purple,Calm,45,80,142,33.8,23.2,26.5,22.8,7.3,0.5,1.25
Purple,Calm,45,85,49,28.6,16.3,26.5,22.8,2.1,-6.5,1.5
Purple,Calm,45,90,35,22.9,17.1,26.5,22.8,-3.6,-5.6,1.15
Purple,Calm,45,95,41,26.8,26.8,26.5,22.8,0.3,4.0,0.86
Purple,Calm,50,45,44,27.3,13.6,26.5,22.8,0.8,-9.2,1.72
Purple,Calm,50,50,117,29.9,26.5,26.5,22.8,3.4,3.7,0.97
Purple,Calm,50,55,84,31.0,28.6,26.5,22.8,4.5,5.8,0.93
Purple,Calm,50,60,68,29.4,19.1,26.5,22.8,2.9,-3.7,1.32
Purple,Calm,50,65,173,26.0,20.8,26.5,22.8,-0.5,-2.0,1.07
Purple,Calm,50,70,141,30.5,20.6,26.5,22.8,4.0,-2.2,1.27
Purple,Calm,50,75,113,29.2,15.9,26.5,22.8,2.7,-6.9,1.58
Purple,Calm,50,80,43,25.6,23.3,26.5,22.8,-0.9,0.5,0.95
Purple,Calm,50,85,52,38.5,19.2,26.5,22.8,12.0,-3.6,1.72
Purple,Calm,55,55,58,22.4,19.0,26.5,22.8,-4.1,-3.8,1.02
Purple,Calm,55,60,134,23.9,26.9,26.5,22.8,-2.6,4.1,0.76
Purple,Calm,55,65,220,24.5,23.6,26.5,22.8,-2.0,0.8,0.89
Purple,Calm,55,70,110,26.4,30.0,26.5,22.8,-0.1,7.2,0.76
Purple,Calm,55,75,117,33.3,28.2,26.5,22.8,6.8,5.4,1.02
Purple,Calm,55,80,37,13.5,29.7,26.5,22.8,-13.0,6.9,0.39
Purple,Calm,55,85,50,26.0,20.0,26.5,22.8,-0.5,-2.8,1.12
Purple,Calm,60,60,76,28.9,14.5,26.5,22.8,2.4,-8.3,1.72
Purple,Calm,60,65,88,21.6,30.7,26.5,22.8,-4.9,7.9,0.61
Purple,Calm,60,70,82,24.4,35.4,26.5,22.8,-2.1,12.6,0.59
Purple,Calm,60,75,139,28.1,22.3,26.5,22.8,1.6,-0.5,1.08
Purple,Calm,60,80,133,24.1,18.0,26.5,22.8,-2.4,-4.7,1.15
Purple,Calm,65,60,33,15.2,33.3,26.5,22.8,-11.4,10.5,0.39
Purple,Calm,65,65,203,31.0,19.7,26.5,22.8,4.5,-3.1,1.35
Purple,Calm,65,70,249,30.5,20.1,26.5,22.8,4.0,-2.7,1.31
Purple,Calm,65,75,192,22.4,19.3,26.5,22.8,-4.1,-3.5,1.0
Purple,Calm,65,80,43,25.6,20.9,26.5,22.8,-0.9,-1.9,1.05
Purple,Calm,70,60,30,10.0,23.3,26.5,22.8,-16.5,0.5,0.37
Purple,Calm,70,65,98,16.3,23.5,26.5,22.8,-10.2,0.7,0.6
Purple,Calm,70,70,159,32.7,13.8,26.5,22.8,6.2,-9.0,2.03
Purple,Calm,70,75,144,29.9,20.1,26.5,22.8,3.4,-2.6,1.27
Purple,Calm,70,80,114,26.3,17.5,26.5,22.8,-0.2,-5.2,1.29
Purple,Calm,70,85,35,22.9,17.1,26.5,22.8,-3.6,-5.6,1.15
Purple,Calm,75,60,55,30.9,27.3,26.5,22.8,4.4,4.5,0.97
Purple,Calm,75,65,175,21.1,26.3,26.5,22.8,-5.4,3.5,0.69
Purple,Calm,75,70,151,36.4,21.2,26.5,22.8,9.9,-1.6,1.48
Purple,Calm,75,75,144,18.1,29.2,26.5,22.8,-8.4,6.4,0.53
Purple,Calm,80,65,124,38.7,16.1,26.5,22.8,12.2,-6.7,2.06
Purple,Calm,80,70,141,22.0,23.4,26.5,22.8,-4.5,0.6,0.81
Purple,Moderate,30,60,58,32.8,19.0,26.2,22.4,6.6,-3.4,1.48
Purple,Moderate,35,55,40,22.5,5.0,26.2,22.4,-3.7,-17.4,3.85
Purple,Moderate,45,70,61,37.7,18.0,26.2,22.4,11.5,-4.4,1.79
Purple,Moderate,45,75,63,12.7,23.8,26.2,22.4,-13.5,1.4,0.46
Purple,Moderate,45,80,63,44.4,15.9,26.2,22.4,18.3,-6.5,2.4
Purple,Moderate,50,50,88,30.7,23.9,26.2,22.4,4.5,1.5,1.1
Purple,Moderate,50,55,59,35.6,25.4,26.2,22.4,9.4,3.0,1.2
Purple,Moderate,50,60,37,29.7,21.6,26.2,22.4,3.6,-0.8,1.18
Purple,Moderate,50,65,70,21.4,18.6,26.2,22.4,-4.7,-3.8,0.99
Purple,Moderate,50,70,48,29.2,22.9,26.2,22.4,3.0,0.5,1.09
Purple,Moderate,50,75,131,22.9,22.1,26.2,22.4,-3.3,-0.3,0.89
Purple,Moderate,50,80,52,25.0,23.1,26.2,22.4,-1.2,0.7,0.93
Purple,Moderate,55,60,63,17.5,30.2,26.2,22.4,-8.7,7.8,0.5
Purple,Moderate,55,65,117,23.9,34.2,26.2,22.4,-2.2,11.8,0.6
Purple,Moderate,55,70,80,23.8,22.5,26.2,22.4,-2.4,0.1,0.9
Purple,Moderate,55,75,65,20.0,32.3,26.2,22.4,-6.2,9.9,0.53
Purple,Moderate,55,85,32,25.0,12.5,26.2,22.4,-1.2,-9.9,1.71
Purple,Moderate,60,60,55,23.6,34.5,26.2,22.4,-2.5,12.1,0.59
Purple,Moderate,60,70,42,35.7,19.0,26.2,22.4,9.6,-3.4,1.61
Purple,Moderate,60,75,64,31.3,14.1,26.2,22.4,5.1,-8.3,1.9
Purple,Moderate,60,80,99,29.3,22.2,26.2,22.4,3.1,-0.2,1.13
Purple,Moderate,65,60,43,32.6,9.3,26.2,22.4,6.4,-13.1,3.0
Purple,Moderate,65,65,91,20.9,22.0,26.2,22.4,-5.3,-0.4,0.81
Purple,Moderate,65,70,165,26.1,16.4,26.2,22.4,-0.1,-6.0,1.36
Purple,Moderate,65,75,45,26.7,20.0,26.2,22.4,0.5,-2.4,1.14
Purple,Moderate,65,80,45,20.0,33.3,26.2,22.4,-6.2,10.9,0.51
Purple,Moderate,70,65,47,21.3,14.9,26.2,22.4,-4.9,-7.5,1.22
Purple,Moderate,70,70,92,33.7,22.8,26.2,22.4,7.5,0.4,1.26
Purple,Moderate,70,75,100,31.0,25.0,26.2,22.4,4.8,2.6,1.06
Purple,Moderate,70,80,52,26.9,19.2,26.2,22.4,0.8,-3.2,1.2
Purple,Moderate,75,65,109,36.7,22.9,26.2,22.4,10.5,0.5,1.37
Purple,Moderate,75,70,109,23.9,25.7,26.2,22.4,-2.3,3.3,0.8
Purple,Moderate,75,75,57,21.1,33.3,26.2,22.4,-5.1,10.9,0.54
Purple,Moderate,80,65,124,25.8,23.4,26.2,22.4,-0.4,1.0,0.95
Purple,Moderate,80,70,85,27.1,21.2,26.2,22.4,0.9,-1.2,1.09
Red,Calm,45,70,36,41.7,25.0,26.5,22.8,15.2,2.2,1.43
Red,Calm,45,75,34,29.4,20.6,26.5,22.8,2.9,-2.2,1.23
Red,Calm,45,80,42,35.7,31.0,26.5,22.8,9.2,8.2,0.99
Red,Calm,50,65,55,18.2,27.3,26.5,22.8,-8.3,4.5,0.57
Red,Calm,55,60,130,18.5,27.7,26.5,22.8,-8.0,4.9,0.57
Red,Calm,55,65,42,19.0,23.8,26.5,22.8,-7.5,1.0,0.69
Red,Calm,60,65,35,14.3,28.6,26.5,22.8,-12.2,5.8,0.43
Red,Calm,60,80,39,25.6,23.1,26.5,22.8,-0.9,0.3,0.96
Red,Calm,65,70,44,20.5,29.5,26.5,22.8,-6.0,6.8,0.6
Red,Calm,65,75,30,33.3,10.0,26.5,22.8,6.8,-12.8,2.87
Red,Calm,70,70,54,22.2,22.2,26.5,22.8,-4.3,-0.6,0.86
Red,Calm,70,75,37,18.9,27.0,26.5,22.8,-7.6,4.2,0.6
Red,Calm,75,70,64,23.4,21.9,26.5,22.8,-3.1,-0.9,0.92
Red,Calm,75,75,35,22.9,28.6,26.5,22.8,-3.6,5.8,0.69
Red,Moderate,60,80,57,35.1,22.8,26.2,22.4,8.9,0.4,1.32
Yellow,Calm,25,55,38,23.7,31.6,26.5,22.8,-2.8,8.8,0.64
Yellow,Calm,30,40,49,22.4,12.2,26.5,22.8,-4.1,-10.5,1.58
Yellow,Calm,30,45,105,25.7,24.8,26.5,22.8,-0.8,2.0,0.89
Yellow,Calm,30,50,45,31.1,8.9,26.5,22.8,4.6,-13.9,3.01
Yellow,Calm,30,55,144,37.5,20.1,26.5,22.8,11.0,-2.6,1.6
Yellow,Calm,30,60,105,31.4,17.1,26.5,22.8,4.9,-5.6,1.58
Yellow,Calm,30,65,105,24.8,23.8,26.5,22.8,-1.7,1.0,0.89
Yellow,Calm,35,40,74,23.0,21.6,26.5,22.8,-3.5,-1.2,0.91
Yellow,Calm,35,45,185,27.6,24.3,26.5,22.8,1.1,1.5,0.97
Yellow,Calm,35,50,192,28.1,19.8,26.5,22.8,1.6,-3.0,1.22
Yellow,Calm,35,55,236,22.5,22.9,26.5,22.8,-4.0,0.1,0.84
Yellow,Calm,35,60,77,32.5,16.9,26.5,22.8,6.0,-5.9,1.65
Yellow,Calm,40,45,42,31.0,26.2,26.5,22.8,4.5,3.4,1.02
Yellow,Calm,40,50,100,30.0,19.0,26.5,22.8,3.5,-3.8,1.36
Yellow,Calm,40,55,183,23.5,26.2,26.5,22.8,-3.0,3.4,0.77
Yellow,Calm,40,60,55,36.4,20.0,26.5,22.8,9.9,-2.8,1.56
Yellow,Calm,40,80,48,33.3,18.8,26.5,22.8,6.8,-4.0,1.53
Yellow,Calm,40,85,37,16.2,21.6,26.5,22.8,-10.3,-1.2,0.64
Yellow,Calm,45,55,53,15.1,30.2,26.5,22.8,-11.4,7.4,0.43
Yellow,Calm,45,60,53,35.8,26.4,26.5,22.8,9.3,3.6,1.17
Yellow,Calm,45,65,47,29.8,19.1,26.5,22.8,3.3,-3.6,1.34
Yellow,Calm,45,70,228,24.1,24.1,26.5,22.8,-2.4,1.3,0.86
Yellow,Calm,45,75,126,18.3,21.4,26.5,22.8,-8.2,-1.4,0.73
Yellow,Calm,45,80,293,26.3,23.9,26.5,22.8,-0.2,1.1,0.95
Yellow,Calm,45,85,135,28.9,20.7,26.5,22.8,2.4,-2.0,1.2
Yellow,Calm,45,90,94,23.4,23.4,26.5,22.8,-3.1,0.6,0.86
Yellow,Calm,45,95,80,27.5,28.8,26.5,22.8,1.0,6.0,0.82
Yellow,Calm,45,100,43,30.2,14.0,26.5,22.8,3.7,-8.8,1.86
Yellow,Calm,50,45,125,31.2,16.0,26.5,22.8,4.7,-6.8,1.68
Yellow,Calm,50,50,327,24.8,22.0,26.5,22.8,-1.7,-0.8,0.97
Yellow,Calm,50,55,130,23.1,28.5,26.5,22.8,-3.4,5.7,0.7
Yellow,Calm,50,60,146,21.9,25.3,26.5,22.8,-4.6,2.6,0.74
Yellow,Calm,50,65,290,31.0,20.7,26.5,22.8,4.5,-2.1,1.29
Yellow,Calm,50,70,373,26.5,24.1,26.5,22.8,0.0,1.3,0.95
Yellow,Calm,50,75,367,27.8,23.4,26.5,22.8,1.3,0.6,1.02
Yellow,Calm,50,80,193,27.5,24.4,26.5,22.8,1.0,1.6,0.97
Yellow,Calm,50,85,148,32.4,20.9,26.5,22.8,5.9,-1.8,1.33
Yellow,Calm,50,90,162,25.9,19.1,26.5,22.8,-0.6,-3.7,1.16
Yellow,Calm,50,95,79,22.8,19.0,26.5,22.8,-3.7,-3.8,1.03
Yellow,Calm,55,45,67,32.8,13.4,26.5,22.8,6.3,-9.4,2.1
Yellow,Calm,55,50,49,26.5,26.5,26.5,22.8,0.0,3.7,0.86
Yellow,Calm,55,55,81,19.8,29.6,26.5,22.8,-6.7,6.8,0.57
Yellow,Calm,55,60,247,25.9,22.3,26.5,22.8,-0.6,-0.5,1.0
Yellow,Calm,55,65,416,25.7,24.8,26.5,22.8,-0.8,2.0,0.89
Yellow,Calm,55,70,356,25.8,24.7,26.5,22.8,-0.7,1.9,0.9
Yellow,Calm,55,75,258,26.0,26.4,26.5,22.8,-0.5,3.6,0.85
Yellow,Calm,55,80,172,20.9,29.7,26.5,22.8,-5.6,6.9,0.61
Yellow,Calm,55,85,263,27.8,27.0,26.5,22.8,1.3,4.2,0.88
Yellow,Calm,55,90,41,24.4,19.5,26.5,22.8,-2.1,-3.3,1.07
Yellow,Calm,55,95,41,22.0,36.6,26.5,22.8,-4.6,13.8,0.52
Yellow,Calm,60,60,117,29.9,20.5,26.5,22.8,3.4,-2.3,1.25
Yellow,Calm,60,65,93,23.7,19.4,26.5,22.8,-2.8,-3.4,1.05
Yellow,Calm,60,70,178,25.3,20.8,26.5,22.8,-1.2,-2.0,1.05
Yellow,Calm,60,75,372,23.9,25.5,26.5,22.8,-2.6,2.8,0.81
Yellow,Calm,60,80,401,26.7,22.9,26.5,22.8,0.2,0.2,1.0
Yellow,Calm,60,85,104,31.7,27.9,26.5,22.8,5.2,5.1,0.98
Yellow,Calm,65,60,49,26.5,22.4,26.5,22.8,0.0,-0.3,1.02
Yellow,Calm,65,65,239,25.1,23.0,26.5,22.8,-1.4,0.2,0.94
Yellow,Calm,65,70,465,32.5,20.9,26.5,22.8,6.0,-1.9,1.34
Yellow,Calm,65,75,686,27.4,21.6,26.5,22.8,0.9,-1.2,1.09
Yellow,Calm,65,80,142,21.8,27.5,26.5,22.8,-4.7,4.7,0.68
Yellow,Calm,65,85,73,38.4,16.4,26.5,22.8,11.9,-6.3,2.01
Yellow,Calm,65,90,57,26.3,14.0,26.5,22.8,-0.2,-8.8,1.61
Yellow,Calm,70,60,42,31.0,23.8,26.5,22.8,4.5,1.0,1.12
Yellow,Calm,70,65,139,23.0,16.5,26.5,22.8,-3.5,-6.2,1.2
Yellow,Calm,70,70,463,29.6,21.8,26.5,22.8,3.1,-1.0,1.17
Yellow,Calm,70,75,614,25.2,24.6,26.5,22.8,-1.3,1.8,0.88
Yellow,Calm,70,80,369,24.7,22.0,26.5,22.8,-1.8,-0.8,0.97
Yellow,Calm,70,85,158,29.7,25.9,26.5,22.8,3.2,3.2,0.99
Yellow,Calm,75,60,84,22.6,23.8,26.5,22.8,-3.9,1.0,0.82
Yellow,Calm,75,65,426,25.8,21.8,26.5,22.8,-0.7,-1.0,1.02
Yellow,Calm,75,70,458,27.1,22.3,26.5,22.8,0.6,-0.5,1.05
Yellow,Calm,75,75,335,23.9,25.1,26.5,22.8,-2.6,2.3,0.82
Yellow,Calm,75,80,34,41.2,23.5,26.5,22.8,14.7,0.7,1.5
Yellow,Calm,80,60,203,23.2,22.7,26.5,22.8,-3.3,-0.1,0.88
Yellow,Calm,80,65,315,27.6,19.4,26.5,22.8,1.1,-3.4,1.23
Yellow,Calm,80,70,280,31.1,21.4,26.5,22.8,4.6,-1.4,1.25
Yellow,Calm,80,75,49,28.6,18.4,26.5,22.8,2.1,-4.4,1.34
Yellow,Calm,85,65,38,21.1,26.3,26.5,22.8,-5.4,3.5,0.69
Yellow,Moderate,30,40,44,15.9,25.0,26.2,22.4,-10.2,2.6,0.55
Yellow,Moderate,30,45,79,26.6,20.3,26.2,22.4,0.4,-2.2,1.12
Yellow,Moderate,30,50,32,12.5,31.3,26.2,22.4,-13.7,8.8,0.34
Yellow,Moderate,30,55,105,21.0,28.6,26.2,22.4,-5.2,6.2,0.63
Yellow,Moderate,30,60,78,24.4,26.9,26.2,22.4,-1.8,4.5,0.77
Yellow,Moderate,30,65,58,37.9,13.8,26.2,22.4,11.8,-8.6,2.36
Yellow,Moderate,35,40,66,21.2,24.2,26.2,22.4,-4.9,1.8,0.75
Yellow,Moderate,35,45,88,25.0,13.6,26.2,22.4,-1.2,-8.8,1.57
Yellow,Moderate,35,50,104,26.0,17.3,26.2,22.4,-0.2,-5.1,1.28
Yellow,Moderate,35,55,145,26.2,22.8,26.2,22.4,0.0,0.4,0.99
Yellow,Moderate,35,60,43,18.6,34.9,26.2,22.4,-7.6,12.5,0.46
Yellow,Moderate,40,45,36,36.1,19.4,26.2,22.4,10.0,-3.0,1.59
Yellow,Moderate,40,50,60,30.0,15.0,26.2,22.4,3.8,-7.4,1.71
Yellow,Moderate,40,55,94,28.7,13.8,26.2,22.4,2.6,-8.6,1.78
Yellow,Moderate,45,70,100,18.0,25.0,26.2,22.4,-8.2,2.6,0.62
Yellow,Moderate,45,75,132,22.7,24.2,26.2,22.4,-3.4,1.8,0.8
Yellow,Moderate,45,80,148,27.7,21.6,26.2,22.4,1.5,-0.8,1.1
Yellow,Moderate,45,85,120,22.5,21.7,26.2,22.4,-3.7,-0.7,0.89
Yellow,Moderate,45,90,43,20.9,18.6,26.2,22.4,-5.2,-3.8,0.96
Yellow,Moderate,50,45,99,29.3,21.2,26.2,22.4,3.1,-1.2,1.18
Yellow,Moderate,50,50,274,22.6,24.8,26.2,22.4,-3.5,2.4,0.78
Yellow,Moderate,50,55,81,33.3,24.7,26.2,22.4,7.2,2.3,1.16
Yellow,Moderate,50,60,96,25.0,13.5,26.2,22.4,-1.2,-8.9,1.58
Yellow,Moderate,50,65,153,22.9,24.8,26.2,22.4,-3.3,2.4,0.79
Yellow,Moderate,50,70,226,26.5,23.9,26.2,22.4,0.4,1.5,0.95
Yellow,Moderate,50,75,325,28.0,23.1,26.2,22.4,1.8,0.7,1.04
Yellow,Moderate,50,80,137,22.6,22.6,26.2,22.4,-3.5,0.2,0.86
Yellow,Moderate,50,85,75,28.0,18.7,26.2,22.4,1.8,-3.7,1.28
Yellow,Moderate,50,90,79,26.6,25.3,26.2,22.4,0.4,2.9,0.9
Yellow,Moderate,50,95,43,14.0,18.6,26.2,22.4,-12.2,-3.8,0.64
Yellow,Moderate,55,45,40,25.0,15.0,26.2,22.4,-1.2,-7.4,1.43
Yellow,Moderate,55,50,38,28.9,18.4,26.2,22.4,2.8,-4.0,1.35
Yellow,Moderate,55,55,40,27.5,20.0,26.2,22.4,1.3,-2.4,1.18
Yellow,Moderate,55,60,146,19.9,25.3,26.2,22.4,-6.3,2.9,0.67
Yellow,Moderate,55,65,316,22.8,21.8,26.2,22.4,-3.4,-0.6,0.89
Yellow,Moderate,55,70,246,22.0,23.2,26.2,22.4,-4.2,0.8,0.81
Yellow,Moderate,55,75,147,23.1,29.3,26.2,22.4,-3.0,6.8,0.68
Yellow,Moderate,55,80,89,37.1,20.2,26.2,22.4,10.9,-2.2,1.57
Yellow,Moderate,55,85,115,30.4,14.8,26.2,22.4,4.3,-7.6,1.76
Yellow,Moderate,55,90,42,26.2,16.7,26.2,22.4,0.0,-5.7,1.35
Yellow,Moderate,60,60,120,23.3,20.0,26.2,22.4,-2.8,-2.4,1.0
Yellow,Moderate,60,65,57,35.1,14.0,26.2,22.4,8.9,-8.4,2.14
Yellow,Moderate,60,70,147,21.8,28.6,26.2,22.4,-4.4,6.2,0.65
Yellow,Moderate,60,75,175,28.6,20.0,26.2,22.4,2.4,-2.4,1.22
Yellow,Moderate,60,80,323,27.2,21.4,26.2,22.4,1.1,-1.0,1.09
Yellow,Moderate,60,85,55,23.6,16.4,26.2,22.4,-2.5,-6.0,1.24
Yellow,Moderate,65,60,30,33.3,10.0,26.2,22.4,7.2,-12.4,2.86
Yellow,Moderate,65,65,125,23.2,22.4,26.2,22.4,-3.0,-0.0,0.89
Yellow,Moderate,65,70,300,28.0,23.3,26.2,22.4,1.8,0.9,1.03
Yellow,Moderate,65,75,332,22.9,26.5,26.2,22.4,-3.3,4.1,0.74
Yellow,Moderate,65,80,143,27.3,23.1,26.2,22.4,1.1,0.7,1.01
Yellow,Moderate,65,85,69,15.9,18.8,26.2,22.4,-10.2,-3.6,0.72
Yellow,Moderate,70,65,95,32.6,14.7,26.2,22.4,6.5,-7.7,1.9
Yellow,Moderate,70,70,245,23.7,20.8,26.2,22.4,-2.5,-1.6,0.97
Yellow,Moderate,70,75,435,20.5,23.9,26.2,22.4,-5.7,1.5,0.73
Yellow,Moderate,70,80,162,29.6,23.5,26.2,22.4,3.5,1.1,1.08
Yellow,Moderate,70,85,51,29.4,37.3,26.2,22.4,3.3,14.9,0.68
Yellow,Moderate,75,65,193,26.9,18.7,26.2,22.4,0.8,-3.8,1.24
Yellow,Moderate,75,70,270,24.8,21.1,26.2,22.4,-1.3,-1.3,1.01
Yellow,Moderate,75,75,299,24.4,27.8,26.2,22.4,-1.7,5.4,0.75
Yellow,Moderate,80,60,97,27.8,18.6,26.2,22.4,1.7,-3.8,1.28
Yellow,Moderate,80,65,242,24.0,20.7,26.2,22.4,-2.2,-1.7,0.99
Yellow,Moderate,80,70,125,34.4,13.6,26.2,22.4,8.2,-8.8,2.17
Yellow,Moderate,80,75,52,25.0,25.0,26.2,22.4,-1.2,2.6,0.86
Yellow,Tough,50,80,31,25.8,19.4,22.1,24.1,3.7,-4.7,1.45
Yellow,Tough,55,65,45,28.9,15.6,22.1,24.1,6.7,-8.5,2.02
Yellow,Tough,60,80,41,19.5,24.4,22.1,24.1,-2.6,0.3,0.87
Yellow,Tough,65,70,34,23.5,23.5,22.1,24.1,1.4,-0.5,1.09
Yellow,Tough,65,80,43,20.9,16.3,22.1,24.1,-1.2,-7.8,1.4
Yellow,Tough,70,70,33,27.3,15.2,22.1,24.1,5.1,-8.9,1.95
Yellow,Tough,70,80,45,22.2,24.4,22.1,24.1,0.1,0.4,0.99
