player_id,player_name,condition,round_type,events,avg_score,win_rate,good_count,bad_count
1231,Jesper Svensson,Tough,Closing,2,-1.13,0.5,1.0,0.0
1231,Jesper Svensson,Tough,Survival,1,0.16,0.0,0.0,0.0
1671,Jesse Droemer,Calm,Open,4,6.068,0.0,0.0,4.0
1671,Jesse Droemer,Moderate,Survival,2,9.37,0.0,0.0,2.0
1671,Jesse Droemer,Calm,Survival,2,1.575,0.0,0.0,1.0
2302,Jesse Massie,Calm,Survival,1,2.88,0.0,0.0,1.0
2302,Jesse Massie,Calm,Open,1,4.82,0.0,0.0,1.0
1427,Jesse Mueller,Calm,Survival,5,1.246,0.0,0.0,1.0
1427,Jesse Mueller,Moderate,Survival,5,2.318,0.0,0.0,4.0
1427,Jesse Mueller,Moderate,Open,5,2.22,0.0,0.0,2.0
1427,Jesse Mueller,Calm,Open,4,1.815,0.25,1.0,2.0
1427,Jesse Mueller,Calm,REMOVE,2,-2.885,1.0,2.0,0.0
1427,Jesse Mueller,Calm,Closing,1,1.29,0.0,0.0,0.0
1427,Jesse Mueller,Moderate,Positioning,1,3.04,0.0,0.0,1.0
1427,Jesse Mueller,Tough,Open,1,0.11,0.0,0.0,0.0
2430,Jesse Schutte,Calm,Survival,1,1.7,0.0,0.0,0.0
2430,Jesse Schutte,Calm,Open,1,-1.09,0.0,0.0,0.0
1941,Jeunghun Wang,Moderate,Closing,1,0.85,0.0,0.0,0.0
1941,Jeunghun Wang,Calm,Positioning,1,4.56,0.0,0.0,1.0
1941,Jeunghun Wang,Moderate,Open,1,-1.45,0.0,0.0,0.0
1941,Jeunghun Wang,Moderate,Survival,1,-1.03,0.0,0.0,0.0
1121,Jhonattan Vegas,Calm,Open,46,-0.26,0.304,14.0,10.0
1121,Jhonattan Vegas,Calm,Positioning,30,0.189,0.167,5.0,8.0
1121,Jhonattan Vegas,Moderate,Survival,29,-0.549,0.241,7.0,5.0
1121,Jhonattan Vegas,Calm,Closing,27,0.525,0.148,4.0,5.0
1121,Jhonattan Vegas,Calm,Survival,24,-0.543,0.25,6.0,3.0
1121,Jhonattan Vegas,Moderate,Open,24,-0.014,0.292,7.0,4.0
1121,Jhonattan Vegas,Moderate,Closing,17,0.333,0.118,2.0,4.0
1121,Jhonattan Vegas,Moderate,Positioning,16,-0.006,0.125,2.0,5.0
1121,Jhonattan Vegas,Calm,Mixed,10,0.315,0.3,3.0,5.0
1121,Jhonattan Vegas,Calm,REMOVE,8,0.809,0.125,1.0,3.0
1121,Jhonattan Vegas,Tough,Open,4,-2.088,0.5,2.0,0.0
1121,Jhonattan Vegas,Tough,Positioning,3,-1.727,0.333,1.0,0.0
1121,Jhonattan Vegas,Moderate,REMOVE,3,-2.45,0.667,2.0,0.0
1121,Jhonattan Vegas,Calm,Elimination,3,0.443,0.0,0.0,0.0
1121,Jhonattan Vegas,Tough,Closing,2,1.37,0.0,0.0,1.0
1121,Jhonattan Vegas,Tough,Survival,1,-1.77,0.0,0.0,0.0
1631,Jim Furyk,Moderate,Open,3,2.483,0.0,0.0,2.0
1631,Jim Furyk,Calm,Survival,2,6.0,0.0,0.0,2.0
1631,Jim Furyk,Moderate,Survival,2,1.905,0.0,0.0,1.0
1631,Jim Furyk,Calm,Open,1,-6.02,1.0,1.0,0.0
1631,Jim Furyk,Calm,Positioning,1,3.93,0.0,0.0,1.0
1631,Jim Furyk,Calm,Closing,1,-2.65,1.0,1.0,0.0
1213,Jim Herman,Calm,Open,31,2.034,0.065,2.0,14.0
1213,Jim Herman,Calm,Survival,25,1.214,0.12,3.0,6.0
1213,Jim Herman,Moderate,Survival,21,0.348,0.19,4.0,5.0
1213,Jim Herman,Moderate,Open,18,0.467,0.167,3.0,5.0
1213,Jim Herman,Calm,Positioning,11,2.835,0.182,2.0,7.0
1213,Jim Herman,Calm,Closing,10,2.214,0.1,1.0,6.0
1213,Jim Herman,Moderate,Closing,7,1.567,0.0,0.0,2.0
1213,Jim Herman,Moderate,Positioning,6,2.563,0.167,1.0,4.0
1213,Jim Herman,Calm,REMOVE,3,-2.163,0.667,2.0,0.0
1213,Jim Herman,Calm,Mixed,3,2.773,0.0,0.0,1.0
1213,Jim Herman,Moderate,REMOVE,2,2.98,0.0,0.0,1.0
1213,Jim Herman,Tough,Open,1,1.26,0.0,0.0,0.0
1329,Jim Knous,Calm,Open,9,0.277,0.222,2.0,2.0
1329,Jim Knous,Calm,Survival,8,0.45,0.25,2.0,2.0
1329,Jim Knous,Moderate,Open,8,0.688,0.125,1.0,2.0
1329,Jim Knous,Moderate,Survival,7,-0.03,0.143,1.0,2.0
1329,Jim Knous,Calm,Closing,6,0.772,0.0,0.0,2.0
1329,Jim Knous,Moderate,Positioning,5,1.504,0.2,1.0,2.0
1329,Jim Knous,Calm,REMOVE,5,-0.324,0.4,2.0,3.0
1329,Jim Knous,Calm,Mixed,3,2.383,0.0,0.0,1.0
1329,Jim Knous,Calm,Positioning,3,3.473,0.0,0.0,2.0
1329,Jim Knous,Moderate,Closing,2,2.66,0.0,0.0,1.0
1329,Jim Knous,Tough,Open,1,1.11,0.0,0.0,0.0
1335,Jimmy Stanger,Calm,Open,13,-0.044,0.308,4.0,3.0
1335,Jimmy Stanger,Moderate,Survival,7,0.856,0.143,1.0,3.0
1335,Jimmy Stanger,Calm,Positioning,6,-0.52,0.333,2.0,0.0
1335,Jimmy Stanger,Calm,Survival,6,-1.752,0.667,4.0,0.0
1335,Jimmy Stanger,Moderate,Open,5,1.564,0.0,0.0,3.0
1335,Jimmy Stanger,Calm,Closing,5,-0.652,0.2,1.0,0.0
1335,Jimmy Stanger,Moderate,Closing,4,0.898,0.25,1.0,1.0
1335,Jimmy Stanger,Calm,Mixed,3,0.19,0.333,1.0,1.0
1335,Jimmy Stanger,Calm,REMOVE,2,0.01,0.5,1.0,1.0
1335,Jimmy Stanger,Tough,Positioning,1,1.31,0.0,0.0,0.0
1335,Jimmy Stanger,Tough,Survival,1,1.23,0.0,0.0,0.0
1335,Jimmy Stanger,Moderate,Positioning,1,-3.84,1.0,1.0,0.0
1211,Jimmy Walker,Calm,Open,32,0.917,0.125,4.0,11.0
1211,Jimmy Walker,Calm,Survival,22,-0.245,0.318,7.0,5.0
1211,Jimmy Walker,Moderate,Survival,22,1.418,0.182,4.0,11.0
1211,Jimmy Walker,Moderate,Open,19,1.681,0.158,3.0,10.0
1211,Jimmy Walker,Calm,Positioning,14,-0.016,0.143,2.0,3.0
1211,Jimmy Walker,Calm,Closing,10,0.438,0.1,1.0,3.0
1211,Jimmy Walker,Moderate,Closing,7,0.196,0.286,2.0,3.0
1211,Jimmy Walker,Calm,Mixed,5,-0.794,0.4,2.0,0.0
1211,Jimmy Walker,Calm,REMOVE,2,2.785,0.0,0.0,2.0
1211,Jimmy Walker,Moderate,REMOVE,2,4.17,0.0,0.0,2.0
1211,Jimmy Walker,Tough,Survival,1,4.21,0.0,0.0,1.0
1211,Jimmy Walker,Tough,Positioning,1,-0.18,0.0,0.0,0.0
1211,Jimmy Walker,Moderate,Mixed,1,8.24,0.0,0.0,1.0
1211,Jimmy Walker,Moderate,Positioning,1,3.42,0.0,0.0,1.0
1738,Jinichiro Kozuma,Moderate,Open,2,1.7,0.0,0.0,1.0
1738,Jinichiro Kozuma,Moderate,Survival,2,2.65,0.0,0.0,1.0
1738,Jinichiro Kozuma,Calm,Survival,1,0.7,0.0,0.0,0.0
1738,Jinichiro Kozuma,Calm,Open,1,1.91,0.0,0.0,0.0
1974,Jiri Zuska,Calm,Positioning,1,2.97,0.0,0.0,1.0
1974,Jiri Zuska,Moderate,Open,1,-1.91,0.0,0.0,0.0
1974,Jiri Zuska,Moderate,Survival,1,-0.73,0.0,0.0,0.0
1974,Jiri Zuska,Calm,Closing,1,1.83,0.0,0.0,0.0
2342,Joachim B Hansen,Moderate,Survival,1,2.43,0.0,0.0,1.0
2342,Joachim B Hansen,Moderate,Open,1,1.24,0.0,0.0,0.0
1535,Joakim Lagergren,Calm,REMOVE,5,-0.778,0.4,2.0,2.0
1535,Joakim Lagergren,Moderate,Open,2,0.74,0.0,0.0,1.0
1535,Joakim Lagergren,Calm,Survival,1,6.7,0.0,0.0,1.0
1535,Joakim Lagergren,Moderate,Survival,1,-2.57,1.0,1.0,0.0
1535,Joakim Lagergren,Tough,Survival,1,-2.79,1.0,1.0,0.0
1535,Joakim Lagergren,Moderate,Closing,1,4.84,0.0,0.0,1.0
1535,Joakim Lagergren,Moderate,Positioning,1,-2.26,1.0,1.0,0.0
1535,Joakim Lagergren,Calm,Open,1,6.91,0.0,0.0,1.0
1249,Joaquín Niemann,Moderate,Survival,15,-0.908,0.333,5.0,1.0
1249,Joaquín Niemann,Calm,Open,13,-0.73,0.154,2.0,2.0
1249,Joaquín Niemann,Moderate,Open,12,-2.779,0.667,8.0,1.0
1249,Joaquín Niemann,Calm,Positioning,11,-1.57,0.545,6.0,1.0
1249,Joaquín Niemann,Calm,Closing,9,-1.181,0.333,3.0,0.0
1249,Joaquín Niemann,Calm,Survival,8,-2.039,0.5,4.0,1.0
1249,Joaquín Niemann,Moderate,Closing,8,0.375,0.25,2.0,2.0
1249,Joaquín Niemann,Moderate,Positioning,7,0.273,0.143,1.0,2.0
1249,Joaquín Niemann,Calm,REMOVE,6,-1.363,0.333,2.0,0.0
1249,Joaquín Niemann,Calm,Elimination,2,-0.305,0.0,0.0,0.0
1249,Joaquín Niemann,Tough,Positioning,2,1.56,0.0,0.0,0.0
1249,Joaquín Niemann,Tough,Closing,1,-1.0,0.0,0.0,0.0
1249,Joaquín Niemann,Calm,Mixed,1,-4.31,1.0,1.0,0.0
1249,Joaquín Niemann,Tough,Open,1,-3.43,1.0,1.0,0.0
1710,Joe Dean,Calm,Open,1,-0.29,0.0,0.0,0.0
1710,Joe Dean,Moderate,Open,1,-4.45,1.0,1.0,0.0
1710,Joe Dean,Moderate,Closing,1,-1.15,0.0,0.0,0.0
1710,Joe Dean,Calm,Positioning,1,-1.44,0.0,0.0,0.0
1710,Joe Dean,Moderate,Survival,1,3.97,0.0,0.0,1.0
1710,Joe Dean,Calm,Survival,1,3.83,0.0,0.0,1.0
1168,Joe Highsmith,Calm,Open,43,0.473,0.256,11.0,14.0
1168,Joe Highsmith,Calm,Survival,30,0.024,0.267,8.0,6.0
1168,Joe Highsmith,Moderate,Open,18,0.838,0.111,2.0,5.0
1168,Joe Highsmith,Calm,Positioning,18,-0.974,0.278,5.0,1.0
1168,Joe Highsmith,Moderate,Survival,18,0.467,0.222,4.0,4.0
1168,Joe Highsmith,Calm,Closing,18,1.048,0.111,2.0,6.0
1168,Joe Highsmith,Moderate,Closing,10,-0.015,0.2,2.0,3.0
1168,Joe Highsmith,Calm,REMOVE,9,-0.602,0.444,4.0,3.0
1168,Joe Highsmith,Moderate,Positioning,9,1.873,0.111,1.0,5.0
1168,Joe Highsmith,Calm,Mixed,6,0.148,0.333,2.0,2.0
1168,Joe Highsmith,Moderate,REMOVE,3,0.773,0.0,0.0,1.0
1168,Joe Highsmith,Tough,Survival,2,1.635,0.0,0.0,1.0
1168,Joe Highsmith,Tough,Closing,1,-2.85,1.0,1.0,0.0
1168,Joe Highsmith,Tough,Positioning,1,-0.48,0.0,0.0,0.0
1168,Joe Highsmith,Calm,Elimination,1,6.94,0.0,0.0,1.0
1168,Joe Highsmith,Tough,Open,1,1.26,0.0,0.0,0.0
2340,Joe Hooks,Calm,Survival,1,6.38,0.0,0.0,1.0
2340,Joe Hooks,Calm,Open,1,2.9,0.0,0.0,1.0
2277,Joe Sullivan,Moderate,Survival,1,3.79,0.0,0.0,1.0
2277,Joe Sullivan,Calm,Open,1,2.56,0.0,0.0,1.0
1039,Joel Dahmen,Calm,Open,70,0.108,0.214,15.0,16.0
1039,Joel Dahmen,Calm,Survival,57,-0.364,0.263,15.0,9.0
1039,Joel Dahmen,Moderate,Survival,38,-0.683,0.421,16.0,7.0
1039,Joel Dahmen,Calm,Closing,37,0.772,0.135,5.0,10.0
1039,Joel Dahmen,Moderate,Open,37,-0.166,0.27,10.0,6.0
1039,Joel Dahmen,Calm,Positioning,37,0.601,0.27,10.0,13.0
1039,Joel Dahmen,Moderate,Closing,23,1.04,0.043,1.0,8.0
1039,Joel Dahmen,Moderate,Positioning,19,0.431,0.105,2.0,4.0
1039,Joel Dahmen,Calm,REMOVE,16,1.939,0.188,3.0,8.0
1039,Joel Dahmen,Calm,Mixed,8,-2.581,0.5,4.0,0.0
1039,Joel Dahmen,Tough,Positioning,4,-0.468,0.25,1.0,1.0
1039,Joel Dahmen,Tough,Closing,3,1.683,0.0,0.0,2.0
1039,Joel Dahmen,Tough,Open,3,0.513,0.0,0.0,1.0
1039,Joel Dahmen,Tough,Survival,2,-1.11,0.0,0.0,0.0
1039,Joel Dahmen,Moderate,Mixed,1,-4.76,1.0,1.0,0.0
1039,Joel Dahmen,Moderate,REMOVE,1,1.46,0.0,0.0,0.0
1599,Joel Girrbach,Calm,REMOVE,4,2.205,0.0,0.0,1.0
1599,Joel Girrbach,Calm,Open,2,0.71,0.5,1.0,1.0
1599,Joel Girrbach,Calm,Survival,2,-0.15,0.0,0.0,0.0
1599,Joel Girrbach,Calm,Closing,1,3.44,0.0,0.0,1.0
1599,Joel Girrbach,Calm,Positioning,1,3.68,0.0,0.0,1.0
2317,Joel Moscatel Nachsh,Calm,Open,1,-0.29,0.0,0.0,0.0
2317,Joel Moscatel Nachsh,Calm,Survival,1,3.35,0.0,0.0,1.0
1896,Joel Sjöholm,Calm,REMOVE,2,-3.385,0.5,1.0,0.0
1896,Joel Sjöholm,Calm,Open,1,1.82,0.0,0.0,0.0
1896,Joel Sjöholm,Moderate,Survival,1,0.71,0.0,0.0,0.0
1812,Joey Garber,Calm,REMOVE,3,0.17,0.0,0.0,1.0
1812,Joey Garber,Moderate,REMOVE,1,5.08,0.0,0.0,1.0
2273,Joey Herrera,Calm,Survival,1,2.7,0.0,0.0,1.0
2273,Joey Herrera,Calm,Open,1,3.91,0.0,0.0,1.0
2156,Joey Lane,Moderate,Survival,1,-1.03,0.0,0.0,0.0
2156,Joey Lane,Moderate,Open,1,2.03,0.0,0.0,1.0
1813,Joey Vrzich,Calm,Open,2,0.505,0.0,0.0,1.0
1813,Joey Vrzich,Calm,Mixed,1,7.69,0.0,0.0,1.0
1813,Joey Vrzich,Calm,Survival,1,-0.3,0.0,0.0,0.0
1434,Johannes Veerman,Calm,REMOVE,8,0.285,0.125,1.0,3.0
1434,Johannes Veerman,Calm,Open,4,-0.835,0.5,2.0,1.0
1434,Johannes Veerman,Calm,Survival,3,0.353,0.333,1.0,1.0
1434,Johannes Veerman,Moderate,Survival,2,3.02,0.0,0.0,1.0
1434,Johannes Veerman,Calm,Closing,2,1.305,0.0,0.0,1.0
1434,Johannes Veerman,Moderate,Open,1,1.24,0.0,0.0,0.0
1434,Johannes Veerman,Calm,Positioning,1,-3.32,1.0,1.0,0.0
1434,Johannes Veerman,Moderate,Positioning,1,4.09,0.0,0.0,1.0
2217,John Augenstein,Calm,Survival,1,5.43,0.0,0.0,1.0
2217,John Augenstein,Calm,Open,1,-1.38,0.0,0.0,0.0
1758,John Axelsen,Moderate,Open,1,-3.14,1.0,1.0,0.0
1758,John Axelsen,Calm,Survival,1,-3.12,1.0,1.0,0.0
1758,John Axelsen,Moderate,Positioning,1,2.09,0.0,0.0,1.0
1758,John Axelsen,Moderate,Survival,1,2.57,0.0,0.0,1.0
1758,John Axelsen,Calm,Closing,1,-4.83,1.0,1.0,0.0
1758,John Axelsen,Calm,Open,1,1.82,0.0,0.0,0.0
1497,John Catlin,Moderate,Survival,4,-1.265,0.5,2.0,1.0
1497,John Catlin,Moderate,Open,4,2.55,0.0,0.0,3.0
1497,John Catlin,Calm,Open,2,-0.375,0.5,1.0,0.0
1497,John Catlin,Calm,Survival,2,0.63,0.0,0.0,0.0
1497,John Catlin,Calm,REMOVE,2,0.115,0.5,1.0,1.0
1497,John Catlin,Moderate,Closing,1,-2.15,1.0,1.0,0.0
1497,John Catlin,Calm,Positioning,1,-3.44,1.0,1.0,0.0
2314,John Chin,Calm,Survival,1,4.7,0.0,0.0,1.0
2314,John Chin,Calm,Open,1,1.91,0.0,0.0,0.0
1626,John Daly,Moderate,Open,5,1.648,0.0,0.0,2.0
1626,John Daly,Moderate,Survival,4,4.013,0.0,0.0,3.0
1626,John Daly,Calm,Open,1,4.0,0.0,0.0,1.0
1942,John Daly Jr.,Moderate,Survival,1,-3.73,1.0,1.0,0.0
1942,John Daly Jr.,Moderate,Closing,1,3.52,0.0,0.0,1.0
1942,John Daly Jr.,Tough,Positioning,1,-0.69,0.0,0.0,0.0
1942,John Daly Jr.,Moderate,Open,1,-1.91,0.0,0.0,0.0
1266,John Huh,Calm,Open,16,0.562,0.188,3.0,5.0
1266,John Huh,Calm,Survival,14,-0.783,0.286,4.0,2.0
1266,John Huh,Calm,Closing,12,0.319,0.083,1.0,3.0
1266,John Huh,Calm,Positioning,11,1.451,0.091,1.0,4.0
1266,John Huh,Moderate,Open,11,-1.328,0.273,3.0,0.0
1266,John Huh,Moderate,Survival,10,1.381,0.1,1.0,4.0
1266,John Huh,Calm,REMOVE,6,1.423,0.5,3.0,3.0
1266,John Huh,Moderate,Positioning,3,0.163,0.333,1.0,1.0
1266,John Huh,Moderate,Closing,2,1.425,0.0,0.0,0.0
1266,John Huh,Calm,Mixed,1,0.94,0.0,0.0,0.0
1266,John Huh,Moderate,REMOVE,1,-1.12,0.0,0.0,0.0
1854,John Huston,Moderate,Open,2,5.17,0.0,0.0,2.0
1854,John Huston,Moderate,Survival,1,1.51,0.0,0.0,0.0
1854,John Huston,Calm,Survival,1,1.47,0.0,0.0,0.0
1906,John Lyras,Calm,REMOVE,4,-0.045,0.5,2.0,1.0
1776,John Marshall Butler,Calm,REMOVE,3,-1.83,0.667,2.0,0.0
1776,John Marshall Butler,Calm,Survival,1,-2.65,1.0,1.0,0.0
1776,John Marshall Butler,Calm,Open,1,0.71,0.0,0.0,0.0
1776,John Marshall Butler,Moderate,REMOVE,1,0.08,0.0,0.0,0.0
1506,John Merrick,Moderate,Survival,5,2.628,0.0,0.0,3.0
1506,John Merrick,Moderate,Open,4,2.055,0.25,1.0,3.0
1506,John Merrick,Calm,Open,2,2.62,0.0,0.0,1.0
1506,John Merrick,Calm,REMOVE,2,-7.885,1.0,2.0,0.0
1506,John Merrick,Moderate,Positioning,1,4.09,0.0,0.0,1.0
1506,John Merrick,Calm,Closing,1,5.17,0.0,0.0,1.0
1506,John Merrick,Calm,Survival,1,3.47,0.0,0.0,1.0
1793,John Murph,Moderate,Open,2,5.555,0.0,0.0,2.0
1793,John Murph,Calm,REMOVE,1,1.56,0.0,0.0,0.0
1793,John Murph,Calm,Mixed,1,-1.23,0.0,0.0,0.0
1793,John Murph,Moderate,Survival,1,-0.39,0.0,0.0,0.0
1239,John Pak,Calm,Open,21,-0.036,0.238,5.0,2.0
1239,John Pak,Calm,Survival,18,0.188,0.222,4.0,4.0
1239,John Pak,Calm,REMOVE,12,0.883,0.333,4.0,5.0
1239,John Pak,Moderate,Open,10,0.826,0.2,2.0,4.0
1239,John Pak,Moderate,Closing,7,1.313,0.143,1.0,2.0
1239,John Pak,Calm,Positioning,7,0.187,0.143,1.0,1.0
1239,John Pak,Moderate,Survival,6,-0.013,0.333,2.0,1.0
1239,John Pak,Calm,Closing,6,1.775,0.0,0.0,3.0
1239,John Pak,Moderate,Positioning,5,2.226,0.0,0.0,3.0
1239,John Pak,Calm,Mixed,5,0.89,0.2,1.0,2.0
1239,John Pak,Moderate,REMOVE,3,2.473,0.0,0.0,1.0
1239,John Pak,Tough,Positioning,2,2.04,0.0,0.0,1.0
1239,John Pak,Tough,Survival,1,-1.84,0.0,0.0,0.0
1239,John Pak,Tough,Closing,1,-0.41,0.0,0.0,0.0
1239,John Pak,Moderate,Mixed,1,0.24,0.0,0.0,0.0
1358,John Parry,Calm,Closing,7,1.687,0.143,1.0,4.0
1358,John Parry,Calm,Open,7,0.68,0.286,2.0,2.0
1358,John Parry,Calm,Survival,6,-0.877,0.333,2.0,1.0
1358,John Parry,Calm,Positioning,5,-1.998,0.4,2.0,0.0
1358,John Parry,Moderate,Open,5,-2.632,0.6,3.0,0.0
1358,John Parry,Moderate,Closing,3,3.263,0.0,0.0,2.0
1358,John Parry,Moderate,Survival,3,-2.063,0.333,1.0,0.0
1358,John Parry,Moderate,Positioning,3,-0.103,0.0,0.0,0.0
1358,John Parry,Calm,Mixed,2,-0.185,0.0,0.0,0.0
1358,John Parry,Tough,Survival,1,-1.96,0.0,0.0,0.0
1358,John Parry,Tough,Positioning,1,-2.69,1.0,1.0,0.0
1358,John Parry,Calm,REMOVE,1,-1.99,0.0,0.0,0.0
1663,John Rollins,Moderate,Survival,3,1.843,0.0,0.0,1.0
1663,John Rollins,Moderate,Open,3,1.757,0.0,0.0,1.0
1663,John Rollins,Calm,Open,1,1.42,0.0,0.0,0.0
1663,John Rollins,Calm,Survival,1,7.47,0.0,0.0,1.0
2287,John Sand,Calm,Open,1,3.33,0.0,0.0,1.0
2287,John Sand,Calm,Survival,1,3.19,0.0,0.0,1.0
1796,John Senden,Moderate,Open,2,4.765,0.0,0.0,2.0
1796,John Senden,Calm,REMOVE,1,4.56,0.0,0.0,1.0
1796,John Senden,Calm,Mixed,1,5.77,0.0,0.0,1.0
1796,John Senden,Moderate,Survival,1,3.66,0.0,0.0,1.0
1728,John Somers,Calm,Open,3,3.097,0.0,0.0,3.0
1728,John Somers,Calm,Survival,2,2.38,0.0,0.0,1.0
1728,John Somers,Moderate,Survival,1,7.29,0.0,0.0,1.0
1376,John VanDerLaan,Calm,Open,5,0.906,0.4,2.0,2.0
1376,John VanDerLaan,Calm,REMOVE,5,0.966,0.0,0.0,2.0
1376,John VanDerLaan,Moderate,Open,5,-2.564,0.6,3.0,0.0
1376,John VanDerLaan,Calm,Positioning,4,-0.163,0.0,0.0,0.0
1376,John VanDerLaan,Moderate,Survival,4,-0.155,0.25,1.0,1.0
1376,John VanDerLaan,Calm,Closing,4,-0.708,0.25,1.0,1.0
1376,John VanDerLaan,Calm,Survival,3,1.217,0.0,0.0,2.0
1376,John VanDerLaan,Moderate,Closing,2,1.58,0.0,0.0,1.0
1376,John VanDerLaan,Calm,Mixed,2,-1.185,0.5,1.0,0.0
1376,John VanDerLaan,Tough,Positioning,2,-2.865,1.0,2.0,0.0
1376,John VanDerLaan,Tough,Survival,1,8.04,0.0,0.0,1.0
1369,Johnny Keefer,Calm,Survival,8,1.476,0.25,2.0,4.0
1369,Johnny Keefer,Calm,Open,8,0.568,0.25,2.0,3.0
1369,Johnny Keefer,Calm,Closing,6,0.492,0.167,1.0,1.0
1369,Johnny Keefer,Moderate,Open,5,-0.424,0.2,1.0,1.0
1369,Johnny Keefer,Calm,Positioning,5,0.292,0.0,0.0,1.0
1369,Johnny Keefer,Calm,Mixed,2,-3.685,1.0,2.0,0.0
1369,Johnny Keefer,Moderate,Survival,2,-2.795,0.5,1.0,0.0
1369,Johnny Keefer,Moderate,Positioning,1,0.87,0.0,0.0,0.0
1369,Johnny Keefer,Tough,Survival,1,1.04,0.0,0.0,0.0
1369,Johnny Keefer,Moderate,Closing,1,0.99,0.0,0.0,0.0
1369,Johnny Keefer,Calm,REMOVE,1,0.01,0.0,0.0,0.0
2020,Johnny Travale,Moderate,Open,1,6.01,0.0,0.0,1.0
2020,Johnny Travale,Calm,Survival,1,5.47,0.0,0.0,1.0
2020,Johnny Travale,Moderate,Survival,1,2.08,0.0,0.0,1.0
2020,Johnny Travale,Calm,Open,1,1.38,0.0,0.0,0.0
1524,Johnson Wagner,Moderate,Open,4,4.3,0.0,0.0,3.0
1524,Johnson Wagner,Moderate,Survival,3,5.64,0.0,0.0,3.0
1524,Johnson Wagner,Calm,Open,2,3.105,0.0,0.0,1.0
1524,Johnson Wagner,Calm,Survival,2,7.62,0.0,0.0,2.0
1524,Johnson Wagner,Calm,Closing,1,2.58,0.0,0.0,1.0
1524,Johnson Wagner,Calm,REMOVE,1,-5.44,1.0,1.0,0.0
1524,Johnson Wagner,Calm,Mixed,1,-0.23,0.0,0.0,0.0
1903,Jon Mayer,Moderate,Survival,2,3.565,0.0,0.0,1.0
1903,Jon Mayer,Moderate,Open,2,6.865,0.0,0.0,2.0
1191,Jon Rahm,Calm,Open,25,-2.466,0.64,16.0,5.0
1191,Jon Rahm,Calm,Closing,22,-1.512,0.364,8.0,1.0
1191,Jon Rahm,Calm,Positioning,20,-2.26,0.5,10.0,0.0
1191,Jon Rahm,Moderate,Survival,16,-2.476,0.625,10.0,2.0
1191,Jon Rahm,Moderate,Open,15,-1.109,0.4,6.0,1.0
1191,Jon Rahm,Moderate,Positioning,14,-0.501,0.286,4.0,4.0
1191,Jon Rahm,Calm,REMOVE,14,-0.166,0.286,4.0,6.0
1191,Jon Rahm,Calm,Survival,13,-1.214,0.462,6.0,2.0
1191,Jon Rahm,Moderate,Closing,11,-1.256,0.455,5.0,1.0
1191,Jon Rahm,Moderate,REMOVE,7,-0.827,0.286,2.0,0.0
1191,Jon Rahm,Calm,Elimination,4,-2.805,0.75,3.0,0.0
1191,Jon Rahm,Calm,Mixed,4,-4.185,0.75,3.0,0.0
1191,Jon Rahm,Tough,Positioning,2,0.56,0.0,0.0,0.0
1191,Jon Rahm,Tough,Closing,1,-4.0,1.0,1.0,0.0
1191,Jon Rahm,Tough,Open,1,-0.43,0.0,0.0,0.0
1283,Jonas Blixt,Moderate,Survival,14,1.669,0.0,0.0,6.0
1283,Jonas Blixt,Moderate,Open,14,0.707,0.143,2.0,4.0
1283,Jonas Blixt,Calm,Open,13,1.313,0.077,1.0,4.0
1283,Jonas Blixt,Calm,Survival,9,0.9,0.222,2.0,3.0
1283,Jonas Blixt,Calm,Closing,7,1.716,0.143,1.0,2.0
1283,Jonas Blixt,Calm,Positioning,5,2.962,0.2,1.0,4.0
1283,Jonas Blixt,Calm,REMOVE,5,-1.396,0.6,3.0,1.0
1283,Jonas Blixt,Calm,Mixed,3,4.133,0.0,0.0,1.0
1283,Jonas Blixt,Moderate,REMOVE,2,0.67,0.5,1.0,1.0
1283,Jonas Blixt,Moderate,Positioning,2,3.75,0.0,0.0,1.0
1283,Jonas Blixt,Moderate,Mixed,1,1.24,0.0,0.0,0.0
1283,Jonas Blixt,Moderate,Closing,1,0.8,0.0,0.0,0.0
1283,Jonas Blixt,Tough,Closing,1,0.15,0.0,0.0,0.0
1205,Jonathan Byrd,Calm,Open,29,0.006,0.138,4.0,4.0
1205,Jonathan Byrd,Calm,Survival,23,1.527,0.13,3.0,12.0
1205,Jonathan Byrd,Moderate,Open,23,-0.032,0.174,4.0,2.0
1205,Jonathan Byrd,Moderate,Survival,22,0.758,0.182,4.0,9.0
1205,Jonathan Byrd,Calm,Closing,15,-0.099,0.2,3.0,2.0
1205,Jonathan Byrd,Calm,Positioning,14,1.36,0.143,2.0,5.0
1205,Jonathan Byrd,Calm,REMOVE,8,-0.297,0.25,2.0,2.0
1205,Jonathan Byrd,Moderate,Closing,5,-0.578,0.4,2.0,1.0
1205,Jonathan Byrd,Calm,Mixed,5,2.006,0.0,0.0,2.0
1205,Jonathan Byrd,Moderate,Positioning,4,-0.905,0.5,2.0,0.0
1205,Jonathan Byrd,Tough,Positioning,2,0.46,0.5,1.0,1.0
1205,Jonathan Byrd,Moderate,REMOVE,2,2.17,0.0,0.0,1.0
1205,Jonathan Byrd,Moderate,Mixed,1,-1.76,0.0,0.0,0.0
1205,Jonathan Byrd,Tough,Survival,1,2.16,0.0,0.0,1.0
1205,Jonathan Byrd,Tough,Closing,1,-3.41,1.0,1.0,0.0
2120,Jonathan Caldwell,Moderate,Survival,1,6.43,0.0,0.0,1.0
